ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000035530.13	Eif1	Eif1	20918	eukaryotic translation initiation factor 1	9859	12246	8095	9400	7029	12472	10144
ENSMUSG00000006930.15	Hap1	Hap1	15114	huntingtin-associated protein 1	10	1	0	6	4	3	12
ENSMUSG00000091478.2	NA	ENSMUSG00000091478.2	NA	NA	545	501	512	606	372	552	532
ENSMUSG00000001552.14	Jup	Jup	16480	junction plakoglobin	155	81	73	109	80	83	151
ENSMUSG00000006931.15	P3h4	P3h4	66180	prolyl 3-hydroxylase family member 4 (non-enzymatic)	203	140	163	202	168	172	237
ENSMUSG00000001555.10	Fkbp10	Fkbp10	14230	FK506 binding protein 10	118	87	80	142	55	135	127
ENSMUSG00000017176.17	Nt5c3b	Nt5c3b	68106	5'-nucleotidase, cytosolic IIIB	4166	3292	3130	3747	2403	3723	3792
ENSMUSG00000001558.5	Klhl10	Klhl10	66720	kelch-like 10	13	5	11	12	7	13	5
ENSMUSG00000099193.1	NA	ENSMUSG00000099193.1	NA	NA	1	1	1	1	1	2	4
ENSMUSG00000048732.5	Klhl11	Klhl11	217194	kelch-like 11	48	57	32	46	24	67	51
ENSMUSG00000020917.17	Acly	Acly	104112	ATP citrate lyase	7299	7181	6705	7816	5478	7661	8224
ENSMUSG00000006784.14	Odad4	Odad4	74407	outer dynein arm complex subunit 4	4	5	1	5	1	3	0
ENSMUSG00000006782.16	Cnp	Cnp	12799	2',3'-cyclic nucleotide 3' phosphodiesterase	8882	6802	7093	7874	6022	9110	10006
ENSMUSG00000014195.15	Dnajc7	Dnajc7	56354	DnaJ heat shock protein family (Hsp40) member C7	4291	4436	3947	4352	3705	4354	4953
ENSMUSG00000017837.12	Nkiras2	Nkiras2	71966	NFKB inhibitor interacting Ras-like protein 2	585	536	569	642	483	770	801
ENSMUSG00000014198.15	Zfp385c	Zfp385c	278304	zinc finger protein 385C	10	15	8	14	6	3	8
ENSMUSG00000017830.15	Dhx58	Dhx58	80861	DExH-box helicase 58	256	310	327	303	273	414	364
ENSMUSG00000020918.14	Kat2a	Kat2a	14534	K(lysine) acetyltransferase 2A	684	748	593	735	591	641	755
ENSMUSG00000017832.2	Hspb9	Hspb9	75482	heat shock protein, alpha-crystallin-related, B9	2	1	12	10	6	11	8
ENSMUSG00000019173.11	Rab5c	Rab5c	19345	RAB5C, member RAS oncogene family	2565	3279	3051	3458	1815	2108	2665
ENSMUSG00000035355.15	Kcnh4	Kcnh4	380728	potassium voltage-gated channel, subfamily H (eag-related), member 4	2	4	1	6	4	3	8
ENSMUSG00000017747.13	Ghdc	Ghdc	80860	GH3 domain containing	81	93	82	104	46	82	96
ENSMUSG00000020919.11	Stat5b	Stat5b	20851	signal transducer and activator of transcription 5B	4065	4210	3595	4348	3357	4274	4836
ENSMUSG00000004043.14	Stat5a	Stat5a	20850	signal transducer and activator of transcription 5A	1114	1243	1322	1435	857	1243	1441
ENSMUSG00000004040.16	Stat3	Stat3	20848	signal transducer and activator of transcription 3	10247	10448	9018	10419	8817	10317	12789
ENSMUSG00000019302.16	Atp6v0a1	Atp6v0a1	11975	ATPase, H+ transporting, lysosomal V0 subunit A1	17	5	1	3	0	8	11
ENSMUSG00000001751.9	Naglu	Naglu	27419	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)	325	205	304	285	119	311	429
ENSMUSG00000019301.5	Hsd17b1	Hsd17b1	15485	hydroxysteroid (17-beta) dehydrogenase 1	0	0	0	5	6	4	0
ENSMUSG00000001755.12	Coasy	Coasy	71743	Coenzyme A synthase	631	440	493	599	462	709	773
ENSMUSG00000017801.15	Mlx	Mlx	21428	MAX-like protein X	1754	1768	1562	1751	1537	1818	1813
ENSMUSG00000019303.14	Psmc3ip	Psmc3ip	19183	proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein	116	97	98	98	73	127	98
ENSMUSG00000017802.14	Retreg3	Retreg3	67998	reticulophagy regulator family member 3	2813	3622	2650	3144	2694	3057	3430
ENSMUSG00000035198.9	Tubg1	Tubg1	103733	tubulin, gamma 1	790	711	619	739	541	796	862
ENSMUSG00000045007.9	Tubg2	Tubg2	103768	tubulin, gamma 2	7	19	12	9	1	11	34
ENSMUSG00000035172.15	Plekhh3	Plekhh3	217198	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3	53	23	29	61	46	53	65
ENSMUSG00000017167.6	Cntnap1	Cntnap1	53321	contactin associated protein-like 1	20	8	12	27	47	23	63
ENSMUSG00000044052.3	Ccr10	Ccr10	12777	C-C motif chemokine receptor 10	23	20	8	29	129	55	200
ENSMUSG00000006920.14	Ezh1	Ezh1	14055	enhancer of zeste 1 polycomb repressive complex 2 subunit	4099	3876	3839	4400	3378	4315	4910
ENSMUSG00000001240.13	Ramp2	Ramp2	54409	receptor (calcitonin) activity modifying protein 2	2	1	1	1	7	4	20
ENSMUSG00000078656.11	Vps25	Vps25	28084	vacuolar protein sorting 25	143	78	103	118	102	115	170
ENSMUSG00000035112.17	Wnk4	Wnk4	69847	WNK lysine deficient protein kinase 4	75	46	126	86	72	71	154
ENSMUSG00000017188.3	Coa3	Coa3	52469	cytochrome C oxidase assembly factor 3	4672	3240	3365	3786	3119	4370	5145
ENSMUSG00000078653.4	Cntd1	Cntd1	68107	cyclin N-terminal domain containing 1	0	13	1	1	1	1	1
ENSMUSG00000035086.13	Becn1	Becn1	56208	beclin 1, autophagy related	3067	2626	2450	2754	2131	3422	3704
ENSMUSG00000078652.9	Psme3	Psme3	19192	proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)	4868	4251	3988	4641	3727	4626	5532
ENSMUSG00000078651.8	Aoc2	Aoc2	237940	amine oxidase copper containing 2	157	182	132	183	146	143	135
ENSMUSG00000019326.14	Aoc3	Aoc3	11754	amine oxidase, copper containing 3	0	0	1	0	0	4	7
ENSMUSG00000097239.7	NA	ENSMUSG00000097239.7	NA	NA	0	4	10	4	3	0	2
ENSMUSG00000075528.13	Aarsd1	Aarsd1	69684	alanyl-tRNA synthetase domain containing 1	66	66	62	91	76	101	91
ENSMUSG00000097487.7	Ptges3l	Ptges3l	73635	prostaglandin E synthase 3 like	100	39	71	74	40	59	77
ENSMUSG00000035007.5	Rundc1	Rundc1	217201	RUN domain containing 1	1128	1027	1000	1085	780	1183	1299
ENSMUSG00000063316.13	Rpl27	Rpl27	19942	ribosomal protein L27	42384	29510	28278	32204	23348	30549	36366
ENSMUSG00000010358.13	Ifi35	Ifi35	70110	interferon-induced protein 35	2121	1940	1834	1953	1727	2072	2656
ENSMUSG00000086347.1	NA	ENSMUSG00000086347.1	NA	NA	2	8	3	10	6	2	5
ENSMUSG00000034993.7	Vat1	Vat1	26949	vesicle amine transport 1	176	118	136	137	112	109	122
ENSMUSG00000001313.12	Rnd2	Rnd2	11858	Rho family GTPase 2	5	7	4	7	7	14	13
ENSMUSG00000080839.1	NA	ENSMUSG00000080839.1	NA	NA	3	3	1	3	4	5	2
ENSMUSG00000017146.12	Brca1	Brca1	12189	breast cancer 1, early onset	50	122	74	92	52	94	78
ENSMUSG00000017119.19	Nbr1	Nbr1	17966	NBR1, autophagy cargo receptor	2616	3118	2459	2892	2402	3181	3021
ENSMUSG00000034947.13	Tmem106a	Tmem106a	217203	transmembrane protein 106A	158	118	106	143	88	146	184
ENSMUSG00000085486.2	Ccdc200	Ccdc200	667306	coiled coil domain containing 200	1	2	2	1	0	5	5
ENSMUSG00000065820.1	NA	ENSMUSG00000065820.1	NA	NA	4	5	1	3	0	1	0
ENSMUSG00000010362.9	Rdm1	Rdm1	66599	RAD52 motif 1	1500	1332	1326	1553	1089	1372	1612
ENSMUSG00000065767.1	NA	ENSMUSG00000065767.1	NA	NA	50	49	10	26	16	37	32
ENSMUSG00000065251.1	NA	ENSMUSG00000065251.1	NA	NA	1	2	2	2	0	4	1
ENSMUSG00000065944.1	NA	ENSMUSG00000065944.1	NA	NA	15	18	2	7	0	11	5
ENSMUSG00000034936.2	Arl4d	Arl4d	80981	ADP-ribosylation factor-like 4D	921	799	765	1033	599	800	937
ENSMUSG00000034931.15	Dhx8	Dhx8	217207	DEAH-box helicase 8	2644	2927	2480	2821	2072	2917	3441
ENSMUSG00000017724.14	Etv4	Etv4	18612	ets variant 4	7	10	3	6	3	8	5
ENSMUSG00000003518.13	Dusp3	Dusp3	72349	dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)	104	61	68	69	67	72	99
ENSMUSG00000017309.11	Cd300lg	Cd300lg	52685	CD300 molecule like family member G	0	0	0	2	3	3	4
ENSMUSG00000017314.12	Mpp2	Mpp2	50997	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	27	53	32	36	32	49	65
ENSMUSG00000082045.4	Gm11585	Gm11585	666411	Ppih pseudogene	28	16	39	14	17	18	31
ENSMUSG00000020921.6	Tmem101	Tmem101	76547	transmembrane protein 101	221	260	248	351	213	290	338
ENSMUSG00000020922.11	Lsm12	Lsm12	268490	LSM12 homolog	1581	1155	1296	1345	1099	1309	1479
ENSMUSG00000034793.15	G6pc3	G6pc3	68401	glucose 6 phosphatase, catalytic, 3	477	449	567	597	361	619	627
ENSMUSG00000008855.17	Hdac5	Hdac5	15184	histone deacetylase 5	1444	1251	1117	1522	1157	1380	1591
ENSMUSG00000034773.16	Hrob	Hrob	217216	homologous recombination factor with OB-fold	3	15	13	22	7	3	8
ENSMUSG00000034757.15	Tmub2	Tmub2	72053	transmembrane and ubiquitin-like domain containing 2	1245	1075	1157	1199	891	1467	1439
ENSMUSG00000059995.12	Atxn7l3	Atxn7l3	217218	ataxin 7-like 3	1425	1426	1221	1534	1028	1341	1504
ENSMUSG00000020923.17	Ubtf	Ubtf	21429	upstream binding transcription factor, RNA polymerase I	4602	4451	3893	4901	3954	4884	5444
ENSMUSG00000006574.15	Slc4a1	Slc4a1	20533	solute carrier family 4 (anion exchanger), member 1	67	0	3	3	5	9	0
ENSMUSG00000006575.14	Rundc3a	Rundc3a	51799	RUN domain containing 3A	110	108	102	118	124	203	202
ENSMUSG00000018677.9	Slc25a39	Slc25a39	68066	solute carrier family 25, member 39	1880	1346	1399	1692	1184	1967	2043
ENSMUSG00000034708.11	Grn	Grn	14824	granulin	520	412	394	578	383	571	651
ENSMUSG00000034664.13	Itga2b	Itga2b	16399	integrin alpha 2b	90	39	34	55	28	51	81
ENSMUSG00000034621.14	Gpatch8	Gpatch8	237943	G patch domain containing 8	3293	3203	2993	3445	2428	3295	3655
ENSMUSG00000082487.1	NA	ENSMUSG00000082487.1	NA	NA	23	9	19	23	10	21	21
ENSMUSG00000081677.1	NA	ENSMUSG00000081677.1	NA	NA	11	11	8	7	6	9	6
ENSMUSG00000065657.1	Gm25337	Gm25337	115487848	predicted gene, 25337	0	6	5	2	0	5	2
ENSMUSG00000051455.13	Meioc	Meioc	268491	meiosis specific with coiled-coil domain	7	0	6	4	3	1	0
ENSMUSG00000020925.16	Ccdc43	Ccdc43	52715	coiled-coil domain containing 43	932	864	792	938	669	1011	1085
ENSMUSG00000020926.16	Adam11	Adam11	11488	a disintegrin and metallopeptidase domain 11	4	0	18	7	1	1	13
ENSMUSG00000020928.14	Higd1b	Higd1b	75689	HIG1 domain family, member 1B	1	5	0	0	7	0	1
ENSMUSG00000020929.14	Eftud2	Eftud2	20624	elongation factor Tu GTP binding domain containing 2	4451	3803	3986	4479	3213	4942	5292
ENSMUSG00000051378.10	Kif18b	Kif18b	70218	kinesin family member 18B	70	81	157	127	106	45	103
ENSMUSG00000020935.8	Dcakd	Dcakd	68087	dephospho-CoA kinase domain containing	452	466	432	509	404	595	671
ENSMUSG00000020936.8	Nmt1	Nmt1	18107	N-myristoyltransferase 1	3598	3100	3149	3402	2411	3687	4093
ENSMUSG00000020937.14	Plcd3	Plcd3	72469	phospholipase C, delta 3	5	15	6	8	0	2	6
ENSMUSG00000056938.16	Acbd4	Acbd4	67131	acyl-Coenzyme A binding domain containing 4	619	426	529	566	339	598	652
ENSMUSG00000048878.6	Hexim1	Hexim1	192231	hexamethylene bis-acetamide inducible 1	487	804	445	464	492	552	527
ENSMUSG00000043372.12	Hexim2	Hexim2	71059	hexamethylene bis-acetamide inducible 2	81	64	71	57	43	58	57
ENSMUSG00000055805.15	Fmnl1	Fmnl1	57778	formin-like 1	6700	7549	6185	7404	5832	7073	8092
ENSMUSG00000092371.1	NA	ENSMUSG00000092371.1	NA	NA	23	19	29	26	24	17	32
ENSMUSG00000020941.7	Map3k14	Map3k14	53859	mitogen-activated protein kinase kinase kinase 14	810	882	734	805	544	752	767
ENSMUSG00000078635.3	NA	ENSMUSG00000078635.3	NA	NA	62	84	74	81	71	74	108
ENSMUSG00000034255.17	Arhgap27	Arhgap27	544817	Rho GTPase activating protein 27	1338	1302	1337	1488	1049	1545	1663
ENSMUSG00000085887.2	Arhgap27os3	Arhgap27os3	653030	Rho GTPase activating protein 27, opposite strand 3	1273	849	1376	1403	753	1242	1641
ENSMUSG00000085360.1	NA	ENSMUSG00000085360.1	NA	NA	3	1	0	8	1	1	4
ENSMUSG00000034247.9	Plekhm1	Plekhm1	353047	pleckstrin homology domain containing, family M (with RUN domain) member 1	956	1400	1078	1415	1069	1150	1222
ENSMUSG00000020946.13	Gosr2	Gosr2	56494	golgi SNAP receptor complex member 2	5240	3988	4025	4915	3954	5721	6248
ENSMUSG00000085154.7	C130046K22Rik	C130046K22Rik	399609	RIKEN cDNA C130046K22 gene	11	15	11	26	4	16	29
ENSMUSG00000086794.1	NA	ENSMUSG00000086794.1	NA	NA	3	1	1	5	0	1	2
ENSMUSG00000000125.5	Wnt3	Wnt3	22415	wingless-type MMTV integration site family, member 3	0	10	5	1	2	7	9
ENSMUSG00000034187.18	Nsf	Nsf	18195	N-ethylmaleimide sensitive fusion protein	3873	3810	3677	4392	2970	4120	4484
ENSMUSG00000092540.1	Gm8738	Gm8738	115487806	CDGSH iron-sulfur domain-containing protein 1 pseudogene	100	180	104	118	92	151	128
ENSMUSG00000062421.13	Arf2	Arf2	11841	ADP-ribosylation factor 2	540	376	414	514	321	455	639
ENSMUSG00000018411.17	Mapt	Mapt	17762	microtubule-associated protein tau	10	127	12	17	9	79	10
ENSMUSG00000085134.1	NA	ENSMUSG00000085134.1	NA	NA	1	0	5	2	2	2	1
ENSMUSG00000018412.16	Kansl1	Kansl1	76719	KAT8 regulatory NSL complex subunit 1	3775	4646	3686	4271	3233	4202	4366
ENSMUSG00000020687.13	Cdc27	Cdc27	217232	cell division cycle 27	1433	1654	1268	1391	1155	1290	1756
ENSMUSG00000061086.12	Myl4	Myl4	17896	myosin, light polypeptide 4	106	125	109	170	86	112	103
ENSMUSG00000020689.4	Itgb3	Itgb3	16416	integrin beta 3	632	678	608	659	493	515	639
ENSMUSG00000020691.13	Mettl2	Mettl2	52686	methyltransferase 2, methylcytidine	990	784	779	815	668	854	990
ENSMUSG00000081965.1	NA	ENSMUSG00000081965.1	NA	NA	5	5	2	1	4	0	1
ENSMUSG00000099681.1	NA	ENSMUSG00000099681.1	NA	NA	132	108	149	145	60	86	114
ENSMUSG00000020694.17	Tlk2	Tlk2	24086	tousled-like kinase 2 (Arabidopsis)	1598	1581	1332	1694	1269	1593	1526
ENSMUSG00000053580.16	Tanc2	Tanc2	77097	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	221	195	177	312	148	201	235
ENSMUSG00000083465.1	NA	ENSMUSG00000083465.1	NA	NA	18	14	10	32	14	14	21
ENSMUSG00000081270.1	Gm11653	Gm11653	100416048	snurportin 1 pseudogene	0	0	0	6	0	6	0
ENSMUSG00000019590.16	Cyb561	Cyb561	13056	cytochrome b-561	7	11	12	9	16	21	30
ENSMUSG00000020681.14	Ace	Ace	11421	angiotensin I converting enzyme	1	0	16	1	2	0	10
ENSMUSG00000001901.15	Kcnh6	Kcnh6	192775	potassium voltage-gated channel, subfamily H (eag-related), member 6	18	33	11	20	23	27	18
ENSMUSG00000049354.8	Dcaf7	Dcaf7	71833	DDB1 and CUL4 associated factor 7	2473	2782	2454	2649	1956	2493	2516
ENSMUSG00000085033.1	NA	ENSMUSG00000085033.1	NA	NA	6	16	18	12	5	11	9
ENSMUSG00000085255.1	NA	ENSMUSG00000085255.1	NA	NA	14	5	13	9	6	11	6
ENSMUSG00000001983.7	Taco1	Taco1	70207	translational activator of mitochondrially encoded cytochrome c oxidase I	173	187	190	187	119	163	163
ENSMUSG00000020700.11	Map3k3	Map3k3	26406	mitogen-activated protein kinase kinase kinase 3	2162	2377	1575	2188	1877	2210	2329
ENSMUSG00000085229.1	NA	ENSMUSG00000085229.1	NA	NA	39	28	31	47	30	41	26
ENSMUSG00000040699.13	Limd2	Limd2	67803	LIM domain containing 2	21515	12898	16893	18474	12664	21913	25337
ENSMUSG00000075480.2	NA	ENSMUSG00000075480.2	NA	NA	7	7	5	2	4	17	9
ENSMUSG00000069631.14	Strada	Strada	72149	STE20-related kinase adaptor alpha	1053	786	978	1092	622	1091	1126
ENSMUSG00000078622.8	Ccdc47	Ccdc47	67163	coiled-coil domain containing 47	2794	2717	2575	2945	2237	2826	3068
ENSMUSG00000020705.6	Ddx42	Ddx42	72047	DEAD box helicase 42	4064	3785	3707	4265	2756	4430	5053
ENSMUSG00000020706.13	Ftsj3	Ftsj3	56095	FtsJ RNA 2'-O-methyltransferase 3	2141	2082	1709	2073	1743	1997	2244
ENSMUSG00000020708.12	Psmc5	Psmc5	19184	protease (prosome, macropain) 26S subunit, ATPase 5	5270	3919	3810	4531	4012	4934	6009
ENSMUSG00000065162.1	Gm23645	Gm23645	115487841	predicted gene, 23645	6	3	5	5	0	0	0
ENSMUSG00000078619.10	Smarcd2	Smarcd2	83796	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	5276	5036	4769	5504	3924	5264	6128
ENSMUSG00000020712.11	Tcam1	Tcam1	75870	testicular cell adhesion molecule 1	0	0	2	0	0	0	9
ENSMUSG00000040592.11	Cd79b	Cd79b	15985	CD79B antigen	215	171	185	219	167	235	291
ENSMUSG00000009210.10	Prr29	Prr29	75573	proline rich 29	9	5	7	9	3	6	9
ENSMUSG00000001029.15	Icam2	Icam2	15896	intercellular adhesion molecule 2	2110	1831	1861	2040	1421	2034	2125
ENSMUSG00000020715.9	Ern1	Ern1	78943	endoplasmic reticulum to nucleus signalling 1	660	817	756	757	654	823	894
ENSMUSG00000065126.1	Snord104	Snord104	100216537	small nucleolar RNA, C/D box 104	131	260	83	128	100	318	146
ENSMUSG00000040548.16	Tex2	Tex2	21763	testis expressed gene 2	355	305	269	323	243	282	366
ENSMUSG00000020717.19	Pecam1	Pecam1	18613	platelet/endothelial cell adhesion molecule 1	844	567	804	802	567	867	870
ENSMUSG00000040528.15	Milr1	Milr1	380732	mast cell immunoglobulin like receptor 1	113	63	115	74	66	101	132
ENSMUSG00000020718.12	Polg2	Polg2	50776	polymerase (DNA directed), gamma 2, accessory subunit	435	703	371	408	278	741	562
ENSMUSG00000020719.14	Ddx5	Ddx5	13207	DEAD box helicase 5	16705	24456	15397	18167	11910	24115	17021
ENSMUSG00000018372.13	Cep95	Cep95	320162	centrosomal protein 95	720	831	771	854	681	854	976
ENSMUSG00000084930.1	NA	ENSMUSG00000084930.1	NA	NA	2	3	3	7	10	4	9
ENSMUSG00000018363.16	Smurf2	Smurf2	66313	SMAD specific E3 ubiquitin protein ligase 2	747	938	626	826	589	668	815
ENSMUSG00000086481.1	NA	ENSMUSG00000086481.1	NA	NA	49	43	58	41	77	80	76
ENSMUSG00000018362.14	Kpna2	Kpna2	16647	karyopherin subunit alpha 2	2641	2296	2156	2324	2637	2716	3707
ENSMUSG00000078607.5	1810010H24Rik	1810010H24Rik	69066	RIKEN cDNA 1810010H24 gene	16	20	21	12	20	46	54
ENSMUSG00000040481.17	Bptf	Bptf	207165	bromodomain PHD finger transcription factor	3781	4077	3347	3958	3001	3514	3596
ENSMUSG00000018433.14	Nol11	Nol11	68979	nucleolar protein 11	1369	1163	1284	1376	1033	1440	1598
ENSMUSG00000081103.1	NA	ENSMUSG00000081103.1	NA	NA	1	7	7	6	4	10	13
ENSMUSG00000040430.18	Pitpnc1	Pitpnc1	71795	phosphatidylinositol transfer protein, cytoplasmic 1	8247	8618	7524	9089	6755	8177	9327
ENSMUSG00000081995.1	NA	ENSMUSG00000081995.1	NA	NA	10	32	11	14	11	16	14
ENSMUSG00000086298.1	NA	ENSMUSG00000086298.1	NA	NA	17	43	24	9	27	43	14
ENSMUSG00000087683.1	NA	ENSMUSG00000087683.1	NA	NA	140	309	182	204	169	204	167
ENSMUSG00000085245.1	NA	ENSMUSG00000085245.1	NA	NA	495	724	422	622	555	784	807
ENSMUSG00000087113.1	Gm11714	Gm11714	108167930	predicted gene 11714	56	90	52	74	67	57	69
ENSMUSG00000020720.13	Psmd12	Psmd12	66997	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	3425	2772	2678	3035	2475	3589	3832
ENSMUSG00000086442.1	NA	ENSMUSG00000086442.1	NA	NA	23	30	49	31	9	45	37
ENSMUSG00000020721.16	Helz	Helz	78455	helicase with zinc finger domain	2845	3317	2800	3430	2518	3003	3299
ENSMUSG00000050965.14	Prkca	Prkca	18750	protein kinase C, alpha	2189	2859	2267	2673	1889	2614	2589
ENSMUSG00000098989.1	Mir7223	Mir7223	102465705	microRNA 7223	4	9	12	5	2	10	7
ENSMUSG00000084978.1	NA	ENSMUSG00000084978.1	NA	NA	117	155	144	139	131	93	125
ENSMUSG00000000049.11	Apoh	Apoh	11818	apolipoprotein H	1	2	3	3	1	4	1
ENSMUSG00000020728.17	Cep112	Cep112	76380	centrosomal protein 112	0	0	8	2	0	1	2
ENSMUSG00000000142.15	Axin2	Axin2	12006	axin 2	255	298	232	276	213	268	340
ENSMUSG00000086268.1	NA	ENSMUSG00000086268.1	NA	NA	1	2	0	4	2	1	1
ENSMUSG00000020599.13	Rgs9	Rgs9	19739	regulator of G-protein signaling 9	1	4	1	2	5	1	1
ENSMUSG00000056687.9	Gm11696	Gm11696	100036768	predicted gene 11696	45	18	32	31	11	35	28
ENSMUSG00000020611.14	Gna13	Gna13	14674	guanine nucleotide binding protein, alpha 13	2758	4027	2782	3422	2789	3334	3416
ENSMUSG00000045065.7	NA	ENSMUSG00000045065.7	NA	NA	13	55	12	5	5	61	12
ENSMUSG00000020610.17	Amz2	Amz2	13929	archaelysin family metallopeptidase 2	455	476	441	455	304	622	641
ENSMUSG00000041920.14	Slc16a6	Slc16a6	104681	solute carrier family 16 (monocarboxylic acid transporters), member 6	981	865	919	1054	667	1096	1005
ENSMUSG00000080530.1	NA	ENSMUSG00000080530.1	NA	NA	6	11	6	15	6	9	5
ENSMUSG00000020604.13	Arsg	Arsg	74008	arylsulfatase G	41	20	41	39	29	39	41
ENSMUSG00000041895.15	Wipi1	Wipi1	52639	WD repeat domain, phosphoinositide interacting 1	14	4	8	5	7	14	11
ENSMUSG00000020612.16	Prkar1a	Prkar1a	19084	protein kinase, cAMP dependent regulatory, type I, alpha	24560	21108	19487	22328	18164	24620	26153
ENSMUSG00000020614.13	Fam20a	Fam20a	208659	FAM20A, golgi associated secretory pathway pseudokinase	27	46	28	10	12	48	13
ENSMUSG00000020617.13	1700012B07Rik	1700012B07Rik	69324	RIKEN cDNA 1700012B07 gene	3	10	4	13	5	12	16
ENSMUSG00000041797.7	Abca9	Abca9	217262	ATP-binding cassette, sub-family A member 9	3	0	5	3	12	0	12
ENSMUSG00000018800.14	Abca5	Abca5	217265	ATP-binding cassette, sub-family A member 5	10	0	10	0	2	11	11
ENSMUSG00000020623.11	Map2k6	Map2k6	26399	mitogen-activated protein kinase kinase 6	207	206	135	178	148	254	221
ENSMUSG00000051497.15	Kcnj16	Kcnj16	16517	potassium inwardly-rectifying channel, subfamily J, member 16	36	2	3	6	12	0	7
ENSMUSG00000082272.1	Gm11675	Gm11675	667003	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) pseudogene	15	13	12	15	12	13	10
ENSMUSG00000086752.1	NA	ENSMUSG00000086752.1	NA	NA	2	3	3	0	0	2	2
ENSMUSG00000087259.7	2610035D17Rik	2610035D17Rik	72386	RIKEN cDNA 2610035D17 gene	517	303	460	502	241	633	550
ENSMUSG00000085421.1	4732490B19Rik	4732490B19Rik	319871	RIKEN cDNA 4732490B19 gene	0	1	1	5	2	9	0
ENSMUSG00000041654.15	Slc39a11	Slc39a11	69806	solute carrier family 39 (metal ion transporter), member 11	421	363	326	445	291	466	448
ENSMUSG00000078251.2	NA	ENSMUSG00000078251.2	NA	NA	13	0	3	1	0	0	0
ENSMUSG00000018661.17	Cog1	Cog1	16834	component of oligomeric golgi complex 1	1349	1276	1271	1562	1100	1525	1729
ENSMUSG00000041629.7	Fam104a	Fam104a	28081	family with sequence similarity 104, member A	1477	1290	1119	1350	1173	1573	1759
ENSMUSG00000083339.1	NA	ENSMUSG00000083339.1	NA	NA	5	1	6	10	4	2	10
ENSMUSG00000041623.17	D11Wsu47e	D11Wsu47e	276852	DNA segment, Chr 11, Wayne State University 47, expressed	605	600	483	569	466	622	641
ENSMUSG00000018727.19	Cpsf4l	Cpsf4l	52670	cleavage and polyadenylation specific factor 4-like	13	5	13	9	3	3	15
ENSMUSG00000041598.7	Cdc42ep4	Cdc42ep4	56699	CDC42 effector protein 4	31	108	65	75	87	87	94
ENSMUSG00000041592.16	Sdk2	Sdk2	237979	sidekick cell adhesion molecule 2	1	3	0	0	6	1	8
ENSMUSG00000057322.12	Rpl38	Rpl38	67671	ribosomal protein L38	16980	10959	10957	11985	9319	11337	12559
ENSMUSG00000034714.9	Ttyh2	Ttyh2	117160	tweety family member 2	70	92	74	55	56	121	96
ENSMUSG00000010021.13	Kif19a	Kif19a	286942	kinesin family member 19A	24	10	11	22	11	18	20
ENSMUSG00000051043.16	Gprc5c	Gprc5c	70355	G protein-coupled receptor, family C, group 5, member C	8	1	3	0	0	1	5
ENSMUSG00000034652.12	Cd300a	Cd300a	217303	CD300A molecule	54	14	17	30	43	17	85
ENSMUSG00000063193.9	Cd300lb	Cd300lb	217304	CD300 molecule like family member B	9	0	21	1	17	12	41
ENSMUSG00000034641.2	Cd300ld	Cd300ld	217305	CD300 molecule like family member d	20	1	15	1	11	4	23
ENSMUSG00000044811.13	Cd300c2	Cd300c2	140497	CD300C molecule 2	53	20	9	10	31	1	38
ENSMUSG00000048498.7	Cd300e	Cd300e	217306	CD300E molecule	48	20	4	5	22	11	33
ENSMUSG00000020732.13	Rab37	Rab37	58222	RAB37, member RAS oncogene family	2269	1541	2171	2244	1269	2617	3032
ENSMUSG00000047798.15	Cd300lf	Cd300lf	246746	CD300 molecule like family member F	37	7	15	8	7	17	9
ENSMUSG00000020733.3	Nherf1	Nherf1	26941	NHERF family PDZ scaffold protein 1	5600	5821	4780	5811	4515	5986	6604
ENSMUSG00000015542.17	Nat9	Nat9	66176	N-acetyltransferase 9 (GCN5-related, putative)	149	122	131	121	82	165	206
ENSMUSG00000045980.13	Tmem104	Tmem104	320534	transmembrane protein 104	1427	1230	1133	1464	1025	1331	1634
ENSMUSG00000020734.13	Grin2c	Grin2c	14813	glutamate receptor, ionotropic, NMDA2C (epsilon 3)	0	5	2	3	2	1	0
ENSMUSG00000018861.8	Fdxr	Fdxr	14149	ferredoxin reductase	460	424	419	526	329	419	425
ENSMUSG00000044788.10	Fads6	Fads6	328035	fatty acid desaturase domain family, member 6	1	4	1	0	4	2	4
