ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
Gm8162	Gm8162	Gm8162	666558	U2 small nuclear ribonucleoprotein B pseudogene	1	0	1	3	2	2	2
Gm3756	Gm3756	Gm3756	100042266	tubulin, alpha 1B pseudogene	0	2	1	5	3	0	2
ENSMUSG00000110840.1	NA	ENSMUSG00000110840.1	NA	NA	0	0	3	3	0	7	10
Arhgap32	Arhgap32	Arhgap32	330914	Rho GTPase activating protein 32	1	4	1	4	3	1	0
Fli1	Fli1	Fli1	14247	Friend leukemia integration 1	7545	8313	6806	8026	6395	7745	8558
Gm22060	Gm22060	Gm22060	115487336	predicted gene, 22060	27	33	19	22	25	49	18
ENSMUSG00000103151.1	NA	ENSMUSG00000103151.1	NA	NA	163	252	138	173	137	159	134
ENSMUSG00000102352.1	NA	ENSMUSG00000102352.1	NA	NA	75	136	80	83	52	96	106
ENSMUSG00000098645.1	NA	ENSMUSG00000098645.1	NA	NA	167	197	176	181	135	154	182
ENSMUSG00000102153.1	NA	ENSMUSG00000102153.1	NA	NA	1112	1464	1274	1333	1075	1099	1328
ENSMUSG00000102850.1	NA	ENSMUSG00000102850.1	NA	NA	101	117	104	111	72	110	112
ENSMUSG00000110844.1	NA	ENSMUSG00000110844.1	NA	NA	2	8	3	5	2	2	1
Ets1	Ets1	Ets1	23871	E26 avian leukemia oncogene 1, 5' domain	51918	54406	42052	53624	39288	53355	57938
ENSMUSG00000098843.1	NA	ENSMUSG00000098843.1	NA	NA	83	130	90	115	97	94	87
ENSMUSG00000099025.1	NA	ENSMUSG00000099025.1	NA	NA	503	309	332	316	215	442	473
ENSMUSG00000102712.1	NA	ENSMUSG00000102712.1	NA	NA	3	3	2	1	5	3	2
ENSMUSG00000079884.6	NA	ENSMUSG00000079884.6	NA	NA	279	202	157	250	204	852	352
Kirrel3	Kirrel3	Kirrel3	67703	kirre like nephrin family adhesion molecule 3	32	35	30	32	35	34	22
ENSMUSG00000053889.5	NA	ENSMUSG00000053889.5	NA	NA	0	6	2	8	0	0	8
St3gal4	St3gal4	St3gal4	20443	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	1464	2016	1443	1473	1223	1429	1436
4930581F22Rik	4930581F22Rik	4930581F22Rik	78934	RIKEN cDNA 4930581F22 gene	1580	1260	1250	1468	1088	1495	1862
Dcps	Dcps	Dcps	69305	decapping enzyme, scavenger	1910	1721	1513	1873	1301	1746	2161
Tirap	Tirap	Tirap	117149	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein	161	138	168	205	94	119	237
ENSMUSG00000110774.1	NA	ENSMUSG00000110774.1	NA	NA	6	2	4	8	2	7	4
Srpr	Srpr	Srpr	67398	signal recognition particle receptor ('docking protein')	4240	3878	3502	4252	3389	4606	5194
Foxred1	Foxred1	Foxred1	235169	FAD-dependent oxidoreductase domain containing 1	1313	908	1118	1225	814	1084	1269
Fam118b	Fam118b	Fam118b	109229	family with sequence similarity 118, member B	912	866	737	863	769	875	1103
Rpusd4	Rpusd4	Rpusd4	71989	RNA pseudouridylate synthase domain containing 4	731	782	696	769	692	893	950
4933422A05Rik	4933422A05Rik	4933422A05Rik	71133	RIKEN cDNA 4933422A05 gene	7	2	9	16	6	4	12
ENSMUSG00000066771.2	NA	ENSMUSG00000066771.2	NA	NA	17	11	6	17	9	7	17
Cdon	Cdon	Cdon	57810	cell adhesion molecule-related/down-regulated by oncogenes	291	329	321	367	261	316	365
Gm25630	Gm25630	Gm25630	115487300	predicted gene, 25630	1	4	5	3	2	1	1
Vsig10l2	Vsig10l2	Vsig10l2	115487164	V-set and immunoglobulin domain containing 10 like 2	3	0	0	2	1	4	2
Ddx25	Ddx25	Ddx25	30959	DEAD box helicase 25	6	7	5	3	3	1	12
Pus3	Pus3	Pus3	67049	pseudouridine synthase 3	26	14	31	37	28	39	31
Hyls1	Hyls1	Hyls1	76832	HYLS1, centriolar and ciliogenesis associated	202	242	157	208	156	172	219
Pate2	Pate2	Pate2	330921	prostate and testis expressed 2	0	2	3	3	3	2	1
Chek1	Chek1	Chek1	12649	checkpoint kinase 1	37	45	33	38	14	29	31
Stt3a	Stt3a	Stt3a	16430	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)	7344	5519	5844	6827	5432	7172	8371
Gm26787	Gm26787	Gm26787	102637672	predicted gene, 26787	33	37	23	32	9	12	33
Ei24	Ei24	Ei24	13663	etoposide induced 2.4 mRNA	1790	1403	1533	1633	1191	1632	1662
Gm27219	Gm27219	Gm27219	101056044	predicted gene 27219	5	3	3	5	3	3	2
Pknox2	Pknox2	Pknox2	208076	Pbx/knotted 1 homeobox 2	6	7	1	0	0	2	1
Tmem218	Tmem218	Tmem218	66279	transmembrane protein 218	118	91	89	96	63	132	132
Slc37a2	Slc37a2	Slc37a2	56857	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	334	164	158	230	133	169	183
Gm10177	Gm10177	Gm10177	108167643	protein transport protein Sec61 subunit gamma pseudogene	489	308	290	332	221	276	330
ENSMUSG00000111681.1	NA	ENSMUSG00000111681.1	NA	NA	8	11	22	15	9	22	14
Gm18329	Gm18329	Gm18329	100416945	high mobility group box 3 pseudogene	3	4	7	6	0	4	6
Ccdc15	Ccdc15	Ccdc15	245902	coiled-coil domain containing 15	142	127	93	110	60	107	122
ENSMUSG00000111421.1	NA	ENSMUSG00000111421.1	NA	NA	21	23	17	12	16	12	23
Gm34885	Gm34885	Gm34885	102638284	predicted gene, 34885	1	7	1	0	6	3	3
ENSMUSG00000111481.1	NA	ENSMUSG00000111481.1	NA	NA	17	16	19	30	17	19	17
Msantd2	Msantd2	Msantd2	235184	Myb/SANT-like DNA-binding domain containing 2	764	817	661	770	635	716	805
ENSMUSG00000110993.1	NA	ENSMUSG00000110993.1	NA	NA	6	35	16	22	18	14	25
Esam	Esam	Esam	69524	endothelial cell-specific adhesion molecule	8	3	1	4	5	9	9
Nrgn	Nrgn	Nrgn	64011	neurogranin	64	10	17	38	17	31	38
Siae	Siae	Siae	22619	sialic acid acetylesterase	445	545	375	526	503	406	568
Spa17	Spa17	Spa17	20686	sperm autoantigenic protein 17	2	3	0	3	0	2	4
Tbrg1	Tbrg1	Tbrg1	21376	transforming growth factor beta regulated gene 1	3527	3299	2871	3641	2613	3944	4207
ENSMUSG00000059252.5	NA	ENSMUSG00000059252.5	NA	NA	26	15	6	17	14	11	13
Or8b48	Or8b48	Or8b48	258806	olfactory receptor family 8 subfamily B member 48	0	2	0	1	6	2	4
Vwa5a	Vwa5a	Vwa5a	67776	von Willebrand factor A domain containing 5A	115	112	175	120	161	220	215
Or8b53	Or8b53	Or8b53	258783	olfactory receptor family 8 subfamily B member 53	0	2	2	3	1	0	2
Gm8543	Gm8543	Gm8543	667260	actin, gamma, cytoplasmic 1 pseudogene	4	2	0	2	1	1	5
Zfp202	Zfp202	Zfp202	80902	zinc finger protein 202	57	31	45	62	15	69	39
Scn3b	Scn3b	Scn3b	235281	sodium channel, voltage-gated, type III, beta	6	12	9	6	0	5	3
Gramd1b	Gramd1b	Gramd1b	235283	GRAM domain containing 1B	2390	2709	2267	2693	2051	2793	2847
ENSMUSG00000087047.8	NA	ENSMUSG00000087047.8	NA	NA	4	4	1	6	1	3	12
ENSMUSG00000111323.1	NA	ENSMUSG00000111323.1	NA	NA	2	7	3	12	2	4	9
ENSMUSG00000111271.1	NA	ENSMUSG00000111271.1	NA	NA	2	1	0	2	4	2	2
ENSMUSG00000110928.1	NA	ENSMUSG00000110928.1	NA	NA	184	284	253	241	136	211	166
Gm5055	Gm5055	Gm5055	270148	ribosomal protein S7 pseudogene	5	3	3	5	3	4	3
Hspa8	Hspa8	Hspa8	15481	heat shock protein 8	22048	35191	19130	20019	27988	22062	21417
ENSMUSG00000110982.1	NA	ENSMUSG00000110982.1	NA	NA	0	9	0	0	1	3	0
Jhy	Jhy	Jhy	70989	junctional cadherin complex regulator	6	3	0	1	0	0	0
Crtam	Crtam	Crtam	54698	cytotoxic and regulatory T cell molecule	2540	2089	2037	2279	1385	2187	2435
Ubash3b	Ubash3b	Ubash3b	72828	ubiquitin associated and SH3 domain containing, B	2520	1998	1780	2435	1445	2024	2198
ENSMUSG00000110914.1	NA	ENSMUSG00000110914.1	NA	NA	242	285	256	301	242	191	279
1700063D05Rik	1700063D05Rik	1700063D05Rik	78500	RIKEN cDNA 1700063D05 gene	5	4	2	5	0	0	2
ENSMUSG00000111308.1	NA	ENSMUSG00000111308.1	NA	NA	2	0	2	2	0	1	3
Sorl1	Sorl1	Sorl1	20660	sortilin-related receptor, LDLR class A repeats-containing	8251	8532	8199	8781	6673	8554	9030
ENSMUSG00000086360.1	NA	ENSMUSG00000086360.1	NA	NA	29	33	25	33	15	43	28
Sc5d	Sc5d	Sc5d	235293	sterol-C5-desaturase	1139	901	954	1063	910	1224	1377
Tbcel	Tbcel	Tbcel	272589	tubulin folding cofactor E-like	1152	1139	1146	1317	992	1360	1376
Arhgef12	Arhgef12	Arhgef12	69632	Rho guanine nucleotide exchange factor 12	850	1281	945	944	911	1179	1057
Tlcd5	Tlcd5	Tlcd5	235300	TLC domain containing 5	0	0	2	4	4	1	4
Oaf	Oaf	Oaf	102644	out at first homolog	3	5	2	12	11	6	3
D630033O11Rik	D630033O11Rik	D630033O11Rik	235302	RIKEN cDNA D630033O11 gene	4	0	1	3	4	2	0
Gm47475	Gm47475	Gm47475	118567696	predicted gene, 47475	12	8	5	2	2	7	10
ENSMUSG00000111758.1	NA	ENSMUSG00000111758.1	NA	NA	176	156	168	198	75	159	242
ENSMUSG00000111637.1	NA	ENSMUSG00000111637.1	NA	NA	20	16	24	33	15	21	35
ENSMUSG00000111283.1	NA	ENSMUSG00000111283.1	NA	NA	196	210	233	243	133	151	244
ENSMUSG00000110815.1	NA	ENSMUSG00000110815.1	NA	NA	196	161	243	253	95	216	274
ENSMUSG00000111229.1	NA	ENSMUSG00000111229.1	NA	NA	1180	1334	1505	1498	1117	1301	1448
Thy1	Thy1	Thy1	21838	thymus cell antigen 1, theta	11857	11097	10796	13218	9345	12487	14218
ENSMUSG00000111415.1	NA	ENSMUSG00000111415.1	NA	NA	0	8	5	1	2	15	0
Usp2	Usp2	Usp2	53376	ubiquitin specific peptidase 2	86	69	64	75	62	109	115
Rnf26	Rnf26	Rnf26	213211	ring finger protein 26	6	12	12	5	3	6	8
ENSMUSG00000097467.2	NA	ENSMUSG00000097467.2	NA	NA	4	4	10	5	4	9	3
Mcam	Mcam	Mcam	84004	melanoma cell adhesion molecule	24	24	14	28	7	20	21
Cbl	Cbl	Cbl	12402	Casitas B-lineage lymphoma	1485	1767	1497	1795	1274	1614	1606
ENSMUSG00000110972.1	NA	ENSMUSG00000110972.1	NA	NA	53	47	41	48	46	55	32
ENSMUSG00000110966.1	NA	ENSMUSG00000110966.1	NA	NA	9	12	9	7	11	8	8
Nherf4	Nherf4	Nherf4	170761	NHERF family PDZ scaffold protein 4	2	2	0	0	0	14	0
Nlrx1	Nlrx1	Nlrx1	270151	NLR family member X1	185	150	163	212	132	220	223
ENSMUSG00000111685.1	NA	ENSMUSG00000111685.1	NA	NA	1	12	5	9	5	4	7
ENSMUSG00000111291.1	NA	ENSMUSG00000111291.1	NA	NA	35	50	43	50	36	50	48
Hinfp	Hinfp	Hinfp	102423	histone H4 transcription factor	636	678	430	567	539	579	750
C2cd2l	C2cd2l	C2cd2l	71764	C2 calcium-dependent domain containing 2-like	571	663	478	584	420	628	663
Dpagt1	Dpagt1	Dpagt1	13478	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	595	526	508	575	442	695	690
ENSMUSG00000110740.1	NA	ENSMUSG00000110740.1	NA	NA	10	2	5	4	3	0	0
H2ax	H2ax	H2ax	15270	H2A.X variant histone	843	861	825	927	710	858	1130
Hmbs	Hmbs	Hmbs	15288	hydroxymethylbilane synthase	731	507	484	553	323	636	714
Vps11	Vps11	Vps11	71732	VPS11, CORVET/HOPS core subunit	2699	2435	2123	2546	1949	2793	3118
ENSMUSG00000060467.4	NA	ENSMUSG00000060467.4	NA	NA	325	208	222	230	191	244	310
ENSMUSG00000111088.1	NA	ENSMUSG00000111088.1	NA	NA	113	126	107	116	49	126	144
Hyou1	Hyou1	Hyou1	12282	hypoxia up-regulated 1	597	754	679	673	600	669	593
Slc37a4	Slc37a4	Slc37a4	14385	solute carrier family 37 (glucose-6-phosphate transporter), member 4	919	742	731	966	618	1011	1070
Trappc4	Trappc4	Trappc4	60409	trafficking protein particle complex 4	3483	2612	2569	3030	2691	3597	3946
Rps25	Rps25	Rps25	75617	ribosomal protein S25	11025	6917	6810	7655	6086	7898	8620
Cenatac	Cenatac	Cenatac	382073	centrosomal AT-AC splicing factor	682	589	603	686	579	728	805
ENSMUSG00000094437.2	NA	ENSMUSG00000094437.2	NA	NA	4	0	0	7	4	4	2
ENSMUSG00000111312.1	NA	ENSMUSG00000111312.1	NA	NA	34	34	22	21	12	39	28
Bcl9l	Bcl9l	Bcl9l	80288	B cell CLL/lymphoma 9-like	1914	2345	1889	2305	1618	1875	2082
Cxcr5	Cxcr5	Cxcr5	12145	C-X-C motif chemokine receptor 5	21	5	22	15	14	28	46
ENSMUSG00000111378.1	NA	ENSMUSG00000111378.1	NA	NA	1	16	3	6	6	5	7
ENSMUSG00000111656.1	NA	ENSMUSG00000111656.1	NA	NA	11	7	33	14	8	23	23
Ddx6	Ddx6	Ddx6	13209	DEAD-box helicase 6	10032	9223	9199	10652	6397	7712	8000
Gm30671	Gm30671	Gm30671	102632649	predicted gene, 30671	66	59	56	70	64	87	89
ENSMUSG00000111264.1	NA	ENSMUSG00000111264.1	NA	NA	194	211	231	204	114	219	188
ENSMUSG00000111030.1	NA	ENSMUSG00000111030.1	NA	NA	33	57	34	43	28	34	19
Gm3953	Gm3953	Gm3953	100042660	NSA2 ribosome biogenesis homolog pseudogene	4	6	3	6	3	4	8
Phldb1	Phldb1	Phldb1	102693	pleckstrin homology like domain, family B, member 1	7	1	12	9	1	13	5
Arcn1	Arcn1	Arcn1	213827	archain 1	6158	5781	5104	5960	5281	6078	6893
ENSMUSG00000111345.1	NA	ENSMUSG00000111345.1	NA	NA	82	86	81	79	85	79	113
Ift46	Ift46	Ift46	76568	intraflagellar transport 46	522	439	487	606	399	631	682
Tmem25	Tmem25	Tmem25	71687	transmembrane protein 25	15	16	9	10	17	7	29
Kmt2a	Kmt2a	Kmt2a	214162	lysine (K)-specific methyltransferase 2A	7151	10315	7593	8583	7693	7263	7989
ENSMUSG00000111017.1	NA	ENSMUSG00000111017.1	NA	NA	63	81	88	42	36	63	49
ENSMUSG00000110773.1	NA	ENSMUSG00000110773.1	NA	NA	19	12	27	37	24	24	34
Atp5mg	Atp5mg	Atp5mg	27425	ATP synthase membrane subunit g	602	464	465	595	360	563	620
ENSMUSG00000111082.1	NA	ENSMUSG00000111082.1	NA	NA	2	3	5	7	2	7	8
Ube4a	Ube4a	Ube4a	140630	ubiquitination factor E4A	2341	2829	2579	3146	2098	2519	2743
ENSMUSG00000111241.1	NA	ENSMUSG00000111241.1	NA	NA	11	10	12	8	11	6	10
Cd3g	Cd3g	Cd3g	12502	CD3 antigen, gamma polypeptide	39127	26021	28411	31999	23777	35174	37594
Cd3d	Cd3d	Cd3d	12500	CD3 antigen, delta polypeptide	34505	22940	24615	27100	18967	27173	29873
Cd3e	Cd3e	Cd3e	12501	CD3 antigen, epsilon polypeptide	28497	25248	25420	30265	20482	27997	29623
ENSMUSG00000111203.1	NA	ENSMUSG00000111203.1	NA	NA	92	90	96	89	94	104	134
ENSMUSG00000111690.1	NA	ENSMUSG00000111690.1	NA	NA	227	177	273	277	177	197	238
ENSMUSG00000110899.1	NA	ENSMUSG00000110899.1	NA	NA	4	4	7	5	4	13	14
Mpzl3	Mpzl3	Mpzl3	319742	myelin protein zero-like 3	252	192	233	254	182	237	274
Jaml	Jaml	Jaml	270152	junction adhesion molecule like	4006	3111	3471	3476	2315	3937	3932
Gm10684	Gm10684	Gm10684	100038468	predicted gene 10684	14	17	13	9	4	13	4
ENSMUSG00000111070.1	NA	ENSMUSG00000111070.1	NA	NA	1	6	0	1	0	4	1
Scn2b	Scn2b	Scn2b	72821	sodium channel, voltage-gated, type II, beta	4	1	1	5	0	2	20
Smim35	Smim35	Smim35	408059	small integral membrane protein 35	88	66	31	59	34	81	74
Il10ra	Il10ra	Il10ra	16154	interleukin 10 receptor, alpha	3495	3954	2889	3935	3078	4322	4389
ENSMUSG00000093722.1	NA	ENSMUSG00000093722.1	NA	NA	9	8	5	2	8	7	10
Tmprss13	Tmprss13	Tmprss13	214531	transmembrane protease, serine 13	134	189	120	147	126	150	164
Cep164	Cep164	Cep164	214552	centrosomal protein 164	711	733	682	760	536	810	843
ENSMUSG00000110997.1	NA	ENSMUSG00000110997.1	NA	NA	43	43	47	41	31	43	43
Bace1	Bace1	Bace1	23821	beta-site APP cleaving enzyme 1	247	246	259	230	173	212	284
ENSMUSG00000089810.1	NA	ENSMUSG00000089810.1	NA	NA	87	93	93	109	58	80	95
ENSMUSG00000111128.1	NA	ENSMUSG00000111128.1	NA	NA	87	87	113	122	81	115	94
Rnf214	Rnf214	Rnf214	235315	ring finger protein 214	608	610	673	731	458	656	785
Pcsk7	Pcsk7	Pcsk7	18554	proprotein convertase subtilisin/kexin type 7	1932	2151	1627	1995	1688	2058	2344
Tagln	Tagln	Tagln	21345	transgelin	8	12	10	15	8	7	25
ENSMUSG00000111521.1	NA	ENSMUSG00000111521.1	NA	NA	64	60	53	54	41	61	81
Sidt2	Sidt2	Sidt2	214597	SID1 transmembrane family, member 2	5198	4721	4296	4992	3978	5296	5743
A830035O19Rik	A830035O19Rik	A830035O19Rik	100101457	RIKEN cDNA A830035O19 gene	34	54	16	26	12	58	37
Pafah1b2	Pafah1b2	Pafah1b2	18475	platelet-activating factor acetylhydrolase, isoform 1b, subunit 2	2835	2832	2408	2592	2382	2790	3025
Sik3	Sik3	Sik3	70661	SIK family kinase 3	2153	2228	2031	2418	1656	2193	2284
Zpr1	Zpr1	Zpr1	22687	ZPR1 zinc finger	1956	1903	1594	1878	1489	2267	2396
Bud13	Bud13	Bud13	215051	BUD13 homolog	442	530	451	494	438	566	589
ENSMUSG00000110864.1	NA	ENSMUSG00000110864.1	NA	NA	5	9	10	6	5	1	4
2900052N01Rik	2900052N01Rik	2900052N01Rik	73040	RIKEN cDNA 2900052N01 gene	17	0	2	9	1	3	6
Cadm1	Cadm1	Cadm1	54725	cell adhesion molecule 1	85	27	17	19	13	17	37
Nxpe4	Nxpe4	Nxpe4	244853	neurexophilin and PC-esterase domain family, member 4	39	59	42	72	58	65	84
Nxpe2	Nxpe2	Nxpe2	78252	neurexophilin and PC-esterase domain family, member 2	14	1	2	11	1	6	4
Nxpe1-ps	Nxpe1-ps	Nxpe1-ps	640268	neurexophilin and PC-esterase domain family, member 1, pseudogene	269	249	198	267	195	278	257
ENSMUSG00000063543.5	NA	ENSMUSG00000063543.5	NA	NA	16	11	12	15	9	14	29
Rexo2	Rexo2	Rexo2	104444	RNA exonuclease 2	3890	2968	3097	3407	2666	3607	4073
Rbm7	Rbm7	Rbm7	67010	RNA binding motif protein 7	5260	4278	3612	4342	3205	5333	5584
Gm5617	Gm5617	Gm5617	434402	predicted gene 5617	262	138	201	203	106	296	337
Zbtb16	Zbtb16	Zbtb16	235320	zinc finger and BTB domain containing 16	1	18	16	21	13	14	10
Usp28	Usp28	Usp28	235323	ubiquitin specific peptidase 28	720	795	737	862	736	856	1072
Zw10	Zw10	Zw10	26951	zw10 kinetochore protein	2332	2433	2250	2314	2144	2534	2880
Tmprss5	Tmprss5	Tmprss5	80893	transmembrane protease, serine 5 (spinesin)	4	4	6	3	3	2	0
Ncam1	Ncam1	Ncam1	17967	neural cell adhesion molecule 1	3	4	2	2	7	0	7
Rpl10-ps3	Rpl10-ps3	Rpl10-ps3	100043346	ribosomal protein L10, pseudogene 3	289	273	281	297	199	239	241
Plet1os	Plet1os	Plet1os	69631	placenta expressed transcript 1, opposite strand	1	4	0	3	7	0	0
Plet1	Plet1	Plet1	76509	placenta expressed transcript 1	13	18	11	10	4	12	8
Pts	Pts	Pts	19286	6-pyruvoyl-tetrahydropterin synthase	2466	1552	2074	2124	1314	2216	2500
ENSMUSG00000111654.1	NA	ENSMUSG00000111654.1	NA	NA	3	1	1	2	1	0	6
Bco2	Bco2	Bco2	170752	beta-carotene oxygenase 2	18	11	8	19	13	15	20
Il18	Il18	Il18	16173	interleukin 18	285	169	138	172	117	163	208
Tex12	Tex12	Tex12	66654	testis expressed 12	15	5	6	11	5	8	6
Sdhd	Sdhd	Sdhd	66925	succinate dehydrogenase complex, subunit D, integral membrane protein	3799	2739	2630	3219	2414	3344	3822
Timm8b	Timm8b	Timm8b	30057	translocase of inner mitochondrial membrane 8B	1233	778	750	977	723	883	1159
Nkapd1	Nkapd1	Nkapd1	270156	NKAP domain containing 1	895	917	800	881	711	867	1115
Pih1d2	Pih1d2	Pih1d2	72614	PIH1 domain containing 2	2	3	3	3	2	0	6
Dlat	Dlat	Dlat	235339	dihydrolipoamide S-acetyltransferase	1899	1618	1718	1993	1463	2075	2235
Dixdc1	Dixdc1	Dixdc1	330938	DIX domain containing 1	96	147	220	137	54	106	116
Cfap68	Cfap68	Cfap68	68721	cilia and flagella associated protein 68	182	116	166	142	72	213	197
Fdxacb1	Fdxacb1	Fdxacb1	382137	ferredoxin-fold anticodon binding domain containing 1	133	97	113	127	62	137	153
Alg9	Alg9	Alg9	102580	ALG9 alpha-1,2-mannosyltransferase	283	284	271	290	239	317	292
Ppp2r1b	Ppp2r1b	Ppp2r1b	73699	protein phosphatase 2, regulatory subunit A, beta	3188	3022	2807	2966	2930	3479	4413
Gm25558	Gm25558	Gm25558	115487246	predicted gene, 25558	2	9	1	1	1	2	0
Sik2	Sik2	Sik2	235344	salt inducible kinase 2	964	1034	767	847	673	966	982
Layn	Layn	Layn	244864	layilin	2	0	2	0	5	6	3
Pou2af1	Pou2af1	Pou2af1	18985	POU domain, class 2, associating factor 1	8	9	19	10	6	13	7
Gm8959	Gm8959	Gm8959	668070	ribosomal protein L9 pseudogene	10	2	2	11	5	13	13
Fdx1	Fdx1	Fdx1	14148	ferredoxin 1	471	337	298	391	216	407	429
ENSMUSG00000098076.1	NA	ENSMUSG00000098076.1	NA	NA	4	2	0	2	5	4	3
Rdx	Rdx	Rdx	19684	radixin	5278	4888	4363	5276	4124	5090	6026
Ddx10	Ddx10	Ddx10	77591	DEAD box helicase 10	1847	1845	1474	2039	1273	1761	1915
Exph5	Exph5	Exph5	320051	exophilin 5	22	26	24	11	9	11	11
Poglut3	Poglut3	Poglut3	68304	protein O-glucosyltransferase 3	177	190	175	188	118	118	154
4930550C14Rik	4930550C14Rik	4930550C14Rik	75311	RIKEN cDNA 4930550C14 gene	17	25	28	14	6	33	4
Atm	Atm	Atm	11920	ataxia telangiectasia mutated	1867	1880	1761	2146	1530	1834	1768
Npat	Npat	Npat	244879	nuclear protein in the AT region	1323	1331	1199	1442	1086	1285	1305
Acat1	Acat1	Acat1	110446	acetyl-Coenzyme A acetyltransferase 1	2755	1737	2077	2289	1798	2803	3081
Cul5	Cul5	Cul5	75717	cullin 5	1507	1430	1410	1582	1207	1570	1749
Gm22304	Gm22304	Gm22304	115485690	predicted gene, 22304	5	5	2	5	2	5	10
Gm16124	Gm16124	Gm16124	102636154	predicted gene 16124	110	55	50	91	54	89	111
Rab39	Rab39	Rab39	270160	RAB39, member RAS oncogene family	13	7	0	2	8	7	5
Rps6-ps3	Rps6-ps3	Rps6-ps3	434404	ribosomal protein S6, pseudogene 3	108	90	73	95	52	82	69
Slc35f2	Slc35f2	Slc35f2	72022	solute carrier family 35, member F2	468	463	465	567	356	491	579
Cib2	Cib2	Cib2	56506	calcium and integrin binding family member 2	58	36	17	33	33	26	63
Idh3a	Idh3a	Idh3a	67834	isocitrate dehydrogenase 3 (NAD+) alpha	5947	4684	4122	4932	3850	5060	6053
Acsbg1	Acsbg1	Acsbg1	94180	acyl-CoA synthetase bubblegum family member 1	4010	3263	3377	3719	2170	3797	3693
ENSMUSG00000110867.1	NA	ENSMUSG00000110867.1	NA	NA	9	1	2	0	2	2	1
Dnaja4	Dnaja4	Dnaja4	58233	DnaJ heat shock protein family (Hsp40) member A4	507	652	390	553	561	555	708
Skic8	Skic8	Skic8	66317	SKI8 subunit of superkiller complex	2884	2122	2161	2354	1879	2500	2848
ENSMUSG00000111686.1	NA	ENSMUSG00000111686.1	NA	NA	27	14	14	22	7	16	21
Ireb2	Ireb2	Ireb2	64602	iron responsive element binding protein 2	1359	1748	1520	1642	1316	1522	1734
Hykk	Hykk	Hykk	235386	hydroxylysine kinase 1	33	11	26	28	14	37	39
AY074887	AY074887	AY074887	246735	cDNA sequence AY074887	16	17	8	8	4	17	7
Psma4	Psma4	Psma4	26441	proteasome subunit alpha 4	2648	1922	1836	2026	1641	2187	2435
Ube2q2	Ube2q2	Ube2q2	109161	ubiquitin-conjugating enzyme E2Q family member 2	1610	1407	1187	1562	1166	1664	1826
Fbxo22	Fbxo22	Fbxo22	71999	F-box protein 22	1288	1534	1082	1453	1316	1578	1594
Nrg4	Nrg4	Nrg4	83961	neuregulin 4	63	55	55	66	33	73	65
Etfa	Etfa	Etfa	110842	electron transferring flavoprotein, alpha polypeptide	3464	2532	2564	3044	2264	3469	3967
Gm5917	Gm5917	Gm5917	546133	predicted gene 5917	5	2	3	6	7	8	1
Isl2	Isl2	Isl2	104360	insulin related protein 2 (islet 2)	0	1	2	3	4	2	0
Scaper	Scaper	Scaper	244891	S phase cyclin A-associated protein in the ER	714	547	564	656	522	643	667
ENSMUSG00000111662.1	NA	ENSMUSG00000111662.1	NA	NA	16	50	26	35	26	24	38
4930563M21Rik	4930563M21Rik	4930563M21Rik	75258	RIKEN cDNA 4930563M21 gene	3	0	8	8	6	5	6
Rcn2	Rcn2	Rcn2	26611	reticulocalbin 2	876	798	785	865	553	924	1114
Pstpip1	Pstpip1	Pstpip1	19200	proline-serine-threonine phosphatase-interacting protein 1	3208	3191	2774	3170	2414	3151	3375
Tspan3	Tspan3	Tspan3	56434	tetraspanin 3	487	350	322	330	311	452	565
Peak1	Peak1	Peak1	244895	pseudopodium-enriched atypical kinase 1	3606	4341	3531	4354	3047	4088	3947
ENSMUSG00000076281.1	NA	ENSMUSG00000076281.1	NA	NA	189	169	175	221	120	157	172
ENSMUSG00000099543.1	NA	ENSMUSG00000099543.1	NA	NA	26	49	29	42	24	42	21
ENSMUSG00000097111.1	NA	ENSMUSG00000097111.1	NA	NA	3	8	1	4	8	10	0
ENSMUSG00000102617.1	NA	ENSMUSG00000102617.1	NA	NA	9	29	25	18	19	26	16
ENSMUSG00000102419.1	NA	ENSMUSG00000102419.1	NA	NA	49	34	50	47	38	51	33
Hmg20a	Hmg20a	Hmg20a	66867	high mobility group 20A	1552	1605	1629	1681	1153	1868	1992
ENSMUSG00000111343.1	NA	ENSMUSG00000111343.1	NA	NA	22	21	22	19	10	32	37
Snx33	Snx33	Snx33	235406	sorting nexin 33	332	305	251	321	231	307	330
ENSMUSG00000111629.1	NA	ENSMUSG00000111629.1	NA	NA	14	0	0	2	0	0	1
Imp3	Imp3	Imp3	102462	IMP3, U3 small nucleolar ribonucleoprotein	981	1009	958	976	697	929	953
Snupn	Snupn	Snupn	66069	snurportin 1	621	468	493	582	423	624	591
Ptpn9	Ptpn9	Ptpn9	56294	protein tyrosine phosphatase, non-receptor type 9	582	622	588	578	483	682	732
ENSMUSG00000074284.6	NA	ENSMUSG00000074284.6	NA	NA	12	13	9	8	2	11	12
